image_id,label,filename,set,uid,record_id,label_predicted,score_predicted,e_0,e_1,in_test,label_true,labeled,color_prob,color_class,label_undetermined,scores_predicted,label_possible,score_possible,entropy,al_measure,most_needed,fre,incorrect_score,double_checked,dp_is_ldp,dp_depth,dp_depth_alt,dp_parent,display_order,num_children,dp_cluster,num_children_alt,dp_cluster_color,dp_most_needed,direct_most_needed,score_true,color_fre
RMNH_MOL_313455_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_313455_1.jpg,,RMNH_MOL_313455_1,RMNH_MOL_313455_1R,Shell,1.0,-9.774534,12.839962,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9597721912178282,0.61,0,0,18278,17,8565,13420,0,12.0,0,#423f85,66.0,18272,,#f1e51d
RMNH_MOL_185982_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_185982_1.jpg,,RMNH_MOL_185982_1,RMNH_MOL_185982_1R,Label only,1.0,-3.1748943,-19.083435,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,7,5609,8655,0,6.0,0,#482173,66.0,18272,,#440154
ZMA_MOLL_41424,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_41424.jpg,,ZMA_MOLL_41424,ZMA_MOLL_41424R,Shell,1.0,-7.588711,10.014339,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18272,14,4506,4844,0,41.0,0,#29af7f,66.0,18272,,#440154
ZMA_MOLL_39360,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_39360.jpg,,ZMA_MOLL_39360,ZMA_MOLL_39360R,Shell,1.0,-9.415745,15.404026,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,10,4161,9673,10,2.0,3,#460b5e,66.0,18272,,#440154
RMNH_MOL_224791_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_224791_1.jpg,,RMNH_MOL_224791_1,RMNH_MOL_224791_1R,Shell,1.0,-9.150481,11.756577,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9099988977350844,0.61,0,1,18022,14,16947,75,0,5.0,0,#481c6e,66.0,18272,,#d2e21b
RMNH_MOL_219916_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_219916_1.jpg,,RMNH_MOL_219916_1,RMNH_MOL_219916_1R,Shell,1.0,-17.382689,15.284416,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9446863911221646,0.61,0,0,18276,20,1508,9674,3,33.0,1,#20928c,66.0,18272,,#ece51b
RMNH_MOL_185098_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_185098_1.jpg,,RMNH_MOL_185098_1,RMNH_MOL_185098_1R,Shell,1.0,-3.9551392,-15.970531,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.724724025276823,0.61,0,0,18272,10,8935,4845,6,0.0,2,#440154,66.0,18272,,#58c765
RMNH_MOL_143198,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143198.jpg,,RMNH_MOL_143198,RMNH_MOL_143198R,Shell,1.0,-13.427069,12.985546,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18273,17,9223,5819,0,3.0,0,#471164,66.0,18272,,#440154
RMNH_MOL_151825,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_151825.jpg,,RMNH_MOL_151825,RMNH_MOL_151825R,Shell,1.0,-11.990835,19.737335,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9397911004853984,0.61,0,0,18278,17,5651,13416,8,30.0,2,#24878e,66.0,18272,,#e5e419
ZMA_MOLL_42794,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_42794.jpg,,ZMA_MOLL_42794,ZMA_MOLL_42794R,Shell,1.0,-9.0839205,16.460861,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9606636658259572,0.61,0,0,18275,15,17275,8669,0,50.0,0,#67cc5c,66.0,18272,,#f1e51d
RMNH_MOL_198615,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_198615.jpg,,RMNH_MOL_198615,RMNH_MOL_198615R,Shell,1.0,-11.465551,16.862175,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9625957907944942,0.61,0,0,18278,18,5448,13417,2,8.0,1,#472c7a,66.0,18272,,#f8e621
RMNH_MOL_318905_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_318905_1.jpg,,RMNH_MOL_318905_1,RMNH_MOL_318905_1R,Label only,1.0,-1.697258,-18.618073,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,8,4995,13412,6,6.0,2,#482173,66.0,18272,,#440154
ZMA_MOLL_41041,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_41041.jpg,,ZMA_MOLL_41041,ZMA_MOLL_41041R,Shell,1.0,-17.212105,13.651165,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9589249701575948,0.61,0,0,18270,11,8756,3679,0,26.0,0,#2a788e,66.0,18272,,#f1e51d
ZMA_MOLL_64895,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_64895.jpg,,ZMA_MOLL_64895,ZMA_MOLL_64895R,Shell,1.0,-13.835098,15.887894,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,10,7984,13413,0,60.0,0,#cde11d,66.0,18272,,#440154
RMNH_MOL_5007723_2,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007723_2.jpg,,RMNH_MOL_5007723_2,RMNH_MOL_5007723_2R,Slide,1.0,18.240074,11.204376,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.8769657169271193,0.61,0,0,18270,9,8689,3680,0,44.0,0,#3aba76,66.0,18272,,#bddf26
RMNH_MOL_215734,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_215734.jpg,,RMNH_MOL_215734,RMNH_MOL_215734R,Tube,0.7714192880165461,-1.4871712,-7.086899,0,,0,#69cd5b,#ad494a,,0.77,Shell,0.23,0.7755289491243245,18272,66.0,0.8598359330683671,0.61,0,0,18278,10,3888,13414,0,51.0,0,#70cf57,66.0,18272,,#b0dd2f
RMNH_MOL_234561_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234561_1.jpg,,RMNH_MOL_234561_1,RMNH_MOL_234561_1R,Label only,1.0,-8.851273,-15.018131,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,21,6960,13415,24,17.0,2,#3a548c,66.0,18272,,#440154
RMNH_MOL_5007766,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007766.jpg,,RMNH_MOL_5007766,RMNH_MOL_5007766R,Slide,1.0,17.33229,11.5149975,0,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.8329282468844833,0.61,0,0,18276,12,15294,9671,0,61.0,0,#d8e219,66.0,18272,,#9bd93c
RMNH_MOL_205842,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_205842.jpg,,RMNH_MOL_205842,RMNH_MOL_205842R,Shell,1.0,-11.692723,9.901287,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.955061403834596,0.61,0,0,18276,8,8793,9672,0,8.0,0,#472c7a,66.0,18272,,#f1e51d
RMNH_MOL_127147,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_127147.jpg,,RMNH_MOL_127147,RMNH_MOL_127147R,Shell,1.0,-19.350563,10.417507,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8475476436040464,0.61,0,0,18271,6,10976,4523,24,37.0,1,#1fa188,66.0,18272,,#a8db34
RMNH_MOL_228596,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_228596.jpg,,RMNH_MOL_228596,RMNH_MOL_228596R,Shell,1.0,-8.887529,13.8629875,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9569153177723944,0.61,0,0,18278,17,12839,13452,3,8.0,1,#472c7a,66.0,18272,,#f1e51d
RMNH_MOL_235173_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_235173_1.jpg,,RMNH_MOL_235173_1,RMNH_MOL_235173_1R,Label only,0.6361968725139638,-3.3764572,-16.88311,0,,0,#29af7f,#393b79,,0.64,Shell,0.36,0.9457948555298336,18272,66.0,0.8638484519227223,0.61,0,0,18278,9,40,13453,9,17.0,2,#3a548c,66.0,18272,,#b0dd2f
RMNH_MOL_213289,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_213289.jpg,,RMNH_MOL_213289,RMNH_MOL_213289R,Shell,1.0,-13.805813,19.150562,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18264,13,11223,1987,2,11.0,1,#443a83,66.0,18272,,#440154
RMNH_MOL_182897,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182897.jpg,,RMNH_MOL_182897,RMNH_MOL_182897R,Shell,1.0,-10.189188,15.780949,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9509748426002308,0.61,0,0,18276,16,11887,9774,7,42.0,2,#2eb37c,66.0,18272,,#ece51b
ZMA_MOLL_102342,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_102342.jpg,,ZMA_MOLL_102342,ZMA_MOLL_102342R,Shell,1.0,-8.678581,8.087986,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,18,9604,13454,0,7.0,0,#482677,66.0,18272,,#440154
ZMA_MOLL_63655,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_63655.jpg,,ZMA_MOLL_63655,ZMA_MOLL_63655R,Shell,1.0,-10.703889,17.763931,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.925506529569138,0.61,0,0,18274,16,17813,6906,0,58.0,0,#b8de29,66.0,18272,,#dfe318
RMNH_MOL_185302_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_185302_1.jpg,,RMNH_MOL_185302_1,RMNH_MOL_185302_1R,Label only,1.0,-0.7207928,-17.97051,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8513950124588525,0.61,0,0,18276,11,15318,9775,26,2.0,1,#460b5e,66.0,18272,,#a8db34
RMNH_MOL_228794,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_228794.jpg,,RMNH_MOL_228794,RMNH_MOL_228794R,Shell,1.0,-13.240339,13.330761,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9260154453699382,0.61,0,0,18278,21,17354,13450,3,42.0,1,#2eb37c,66.0,18272,,#dfe318
RMNH_MOL_152201_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_152201_1.jpg,,RMNH_MOL_152201_1,RMNH_MOL_152201_1R,Label only,1.0,-4.530922,-18.80997,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,10,11744,8586,3,15.0,1,#3d4d8a,66.0,18272,,#440154
RMNH_MOL_170445_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_170445_1.jpg,,RMNH_MOL_170445_1,RMNH_MOL_170445_1R,Label only,1.0,-7.565628,-14.361134,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.736258921805443,0.61,0,0,18266,10,8942,2414,3,6.0,1,#482173,66.0,18272,,#5ec962
RMNH_MOL_316504,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_316504.jpg,,RMNH_MOL_316504,RMNH_MOL_316504R,,0.027542006,-7.465149,11.654488,1,,0,#46085c,#AAAAAA,,,,,-inf,18272,66.0,0.0,0.61,0,0,18275,22,7550,8587,2,2.0,1,#460b5e,66.0,18272,,#440154
RMNH_MOL_182922_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_182922_1.jpg,,RMNH_MOL_182922_1,RMNH_MOL_182922_1R,Shell,1.0,-1.4033394,-17.736254,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.7470453809028429,0.61,0,0,18275,9,1267,8588,2,17.0,1,#3a548c,66.0,18272,,#63cb5f
ZMA_MOLL_166253,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_166253.jpg,,ZMA_MOLL_166253,ZMA_MOLL_166253R,Shell,1.0,-7.1205626,13.928123,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9410982264026244,0.61,0,0,18278,18,14912,13451,0,9.0,0,#46307e,66.0,18272,,#e5e419
RMNH_MOL_211018_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_211018_1.jpg,,RMNH_MOL_211018_1,RMNH_MOL_211018_1R,Shell,1.0,-16.113464,10.681866,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,13,468,9768,12,14.0,1,#3f4889,66.0,18272,,#440154
ZMA_MOLL_12040,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_12040.jpg,,ZMA_MOLL_12040,ZMA_MOLL_12040R,Shell,1.0,-12.528284,8.160114,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9342324865551808,0.61,0,0,18269,13,17885,3206,5,26.0,2,#2a788e,66.0,18272,,#e5e419
ZMA_MOLL_53245,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_53245.jpg,,ZMA_MOLL_53245,ZMA_MOLL_53245R,Shell,1.0,-13.786297,14.737743,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9452870842052714,0.61,0,0,18278,11,10521,13449,11,19.0,1,#365d8d,66.0,18272,,#ece51b
RMNH_MOL_144439,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_144439.jpg,,RMNH_MOL_144439,RMNH_MOL_144439R,Shell,1.0,-15.526006,11.399164,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.911966746422014,0.61,0,0,18269,13,8521,3196,5,42.0,1,#2eb37c,66.0,18272,,#d2e21b
ZMA_MOLL_43313,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_43313.jpg,,ZMA_MOLL_43313,ZMA_MOLL_43313R,Shell,1.0,-11.095281,15.110455,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18272,12,13345,4661,3,9.0,1,#46307e,66.0,18272,,#440154
ZMA_MOLL_53966_1,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_53966_1.jpg,,ZMA_MOLL_53966_1,ZMA_MOLL_53966_1R,Shell,1.0,-13.267322,17.258518,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9470210085264142,0.61,0,0,18269,12,13749,3197,6,36.0,1,#1e9d89,66.0,18272,,#ece51b
RMNH_MOL_184541,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_184541.jpg,,RMNH_MOL_184541,RMNH_MOL_184541R,Shell,1.0,-15.96332,11.058685,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.956264642734467,0.61,0,0,18276,14,12587,9773,0,7.0,0,#482677,66.0,18272,,#f1e51d
RMNH_MOL_221358,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_221358.jpg,,RMNH_MOL_221358,RMNH_MOL_221358R,Shell,1.0,-10.37046,12.529438,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.944131843384272,0.61,0,0,18274,16,1139,6898,8,35.0,2,#1f998a,66.0,18272,,#ece51b
RMNH_MOL_319994_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_319994_1.jpg,,RMNH_MOL_319994_1,RMNH_MOL_319994_1R,Label only,1.0,-0.8847847,-18.772192,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,1,18257,7,10006,1085,3,6.0,1,#482173,66.0,18272,,#440154
RMNH_MOL_171154,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_171154.jpg,,RMNH_MOL_171154,RMNH_MOL_171154R,Shell,1.0,-11.732346,16.504917,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.937070656877566,0.61,0,0,18274,15,7049,6899,0,32.0,0,#218f8d,66.0,18272,,#e5e419
RMNH_MOL_186429_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_186429_1.jpg,,RMNH_MOL_186429_1,RMNH_MOL_186429_1R,Label only,1.0,-8.328275,-14.235956,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18274,11,7489,6900,18,6.0,3,#482173,66.0,18272,,#440154
RMNH_MOL_179186,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_179186.jpg,,RMNH_MOL_179186,RMNH_MOL_179186R,Shell,1.0,-12.827816,11.424597,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,17,16350,13447,0,3.0,0,#471164,66.0,18272,,#440154
RMNH_MOL_183368_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183368_1.jpg,,RMNH_MOL_183368_1,RMNH_MOL_183368_1R,Label only,1.0,-1.9569569,-19.18919,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8866337833973099,0.61,0,0,18278,7,16668,13448,0,2.0,0,#460b5e,66.0,18272,,#c2df23
RMNH_MOL_5007771_2,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_5007771_2.jpg,,RMNH_MOL_5007771_2,RMNH_MOL_5007771_2R,Slide,1.0,19.604042,11.159885,1,,0,#fde725,#e7ba52,,1.0,,,-0.0,18272,66.0,0.8500423159902879,0.61,0,0,18276,9,15424,9772,18277,,7,#800080,66.0,18272,,#a8db34
ZMA_MOLL_165650,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_165650.jpg,,ZMA_MOLL_165650,ZMA_MOLL_165650R,Shell,1.0,-9.940213,8.697731,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18274,19,11443,6901,12,27.0,2,#287c8e,66.0,18272,,#440154
RMNH_MOL_143418,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_143418.jpg,,RMNH_MOL_143418,RMNH_MOL_143418R,Shell,1.0,-10.237611,18.175621,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9488321617062364,0.61,0,0,18273,19,2171,5933,0,43.0,0,#34b679,66.0,18272,,#ece51b
RMNH_MOL_157647_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_157647_1.jpg,,RMNH_MOL_157647_1,RMNH_MOL_157647_1R,Label only,1.0,-2.3571663,-19.650595,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.9281918158816688,0.61,0,0,18271,10,5004,4371,2,1.0,1,#450559,66.0,18272,,#dfe318
RMNH_MOL_183000,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183000.jpg,,RMNH_MOL_183000,RMNH_MOL_183000R,Shell,1.0,-8.3620205,11.521425,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9304222839839792,0.61,0,0,18275,20,149,8585,4,42.0,1,#2eb37c,66.0,18272,,#dfe318
ZMA_MOLL_46909,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_46909.jpg,,ZMA_MOLL_46909,ZMA_MOLL_46909R,Shell,1.0,-11.715991,14.632843,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,16,4037,9988,5,49.0,1,#5ec962,66.0,18272,,#440154
RMNH_MOL_186929_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_186929_1.jpg,,RMNH_MOL_186929_1,RMNH_MOL_186929_1R,Label only,0.7165469492844655,-7.461873,-14.41111,0,,0,#48c16e,#393b79,,0.72,Shell,0.28,0.8601132766676456,18272,66.0,0.7842860193968267,0.61,0,0,18211,7,9118,256,0,1.0,0,#450559,66.0,18272,,#7ad151
RMNH_MOL_170777,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_170777.jpg,,RMNH_MOL_170777,RMNH_MOL_170777R,Shell,1.0,-5.741873,10.183231,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.900972848121288,0.61,0,0,18273,21,12667,6081,7,4.0,3,#481769,66.0,18272,,#cae11f
RMNH_MOL_193553_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_193553_1.jpg,,RMNH_MOL_193553_1,RMNH_MOL_193553_1R,Label only,1.0,-7.5606422,-16.29941,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.8145314275861952,0.61,0,0,18278,10,9447,13481,2,1.0,1,#450559,66.0,18272,,#8ed645
RMNH_MOL_234565_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234565_1.jpg,,RMNH_MOL_234565_1,RMNH_MOL_234565_1R,Shell,1.0,-6.012102,-17.19223,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18267,13,747,2546,40,17.0,2,#3a548c,66.0,18272,,#440154
ZMA_MOLL_47137,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_47137.jpg,,ZMA_MOLL_47137,ZMA_MOLL_47137R,Shell,1.0,-12.856154,11.137218,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18266,18,6233,2411,23,19.0,2,#365d8d,66.0,18272,,#440154
ZMA_MOLL_31755,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_31755.jpg,,ZMA_MOLL_31755,ZMA_MOLL_31755R,Shell,1.0,-16.083548,13.947441,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9518135952167148,0.61,0,0,18276,13,3593,9989,0,0.0,0,#440154,66.0,18272,,#ece51b
ZMA_MOLL_64263,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_64263.jpg,,ZMA_MOLL_64263,ZMA_MOLL_64263R,Shell,1.0,-7.9670887,14.378201,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9545865069023928,0.61,0,0,18278,11,17712,13482,0,13.0,0,#414487,66.0,18272,,#f1e51d
RMNH_MOL_234601,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_234601.jpg,,RMNH_MOL_234601,RMNH_MOL_234601R,Shell,1.0,-7.9002132,16.249866,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9681295295431552,0.61,0,0,18273,11,11668,6012,0,30.0,0,#24878e,66.0,18272,,#f8e621
RMNH_MOL_221712_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_221712_1.jpg,,RMNH_MOL_221712_1,RMNH_MOL_221712_1R,Shell,1.0,-9.519443,-13.099746,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18278,25,2598,13479,2,15.0,1,#3d4d8a,66.0,18272,,#440154
RMNH_MOL_209208,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_209208.jpg,,RMNH_MOL_209208,RMNH_MOL_209208R,Shell,1.0,-7.379155,12.406334,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18275,18,4342,8523,4,0.0,2,#440154,66.0,18272,,#440154
RMNH_MOL_207813_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_207813_1.jpg,,RMNH_MOL_207813_1,RMNH_MOL_207813_1R,Shell,1.0,-7.197668,-14.673481,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8912464317019426,0.61,0,0,18278,12,11979,13480,7,1.0,1,#450559,66.0,18272,,#c2df23
RMNH_MOL_187044,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_187044.jpg,,RMNH_MOL_187044,RMNH_MOL_187044R,Shell,1.0,-14.71146,18.58107,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.8676116888118192,0.61,0,0,18274,21,9683,6752,7,5.0,2,#481c6e,66.0,18272,,#b5de2b
RMNH_MOL_171373,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_171373.jpg,,RMNH_MOL_171373,RMNH_MOL_171373R,Shell,1.0,-8.545016,15.187813,1,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.955890638868995,0.61,0,0,18274,17,3348,6758,4,2.0,1,#460b5e,66.0,18272,,#f1e51d
RMNH_MOL_129170_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_129170_1.jpg,,RMNH_MOL_129170_1,RMNH_MOL_129170_1R,Label only,1.0,-8.842063,-15.6090145,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18273,14,11783,6024,0,1.0,0,#450559,66.0,18272,,#440154
RMNH_MOL_158212_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_158212_1.jpg,,RMNH_MOL_158212_1,RMNH_MOL_158212_1R,Label only,1.0,-4.5893755,-17.582367,1,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18273,9,2169,6009,2,1.0,1,#450559,66.0,18272,,#440154
RMNH_MOL_183498,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_183498.jpg,,RMNH_MOL_183498,RMNH_MOL_183498R,Shell,1.0,-14.638762,13.939388,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18276,14,9184,9894,0,3.0,0,#471164,66.0,18272,,#440154
ZMA_MOLL_77916,"0,1",/mnt/big/indeed/mollusca/images/ZMA_MOLL_77916.jpg,,ZMA_MOLL_77916,ZMA_MOLL_77916R,Shell,1.0,-7.671091,7.7874775,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.9256104556501544,0.61,0,0,18275,17,1193,8524,8,7.0,2,#482677,66.0,18272,,#dfe318
RMNH_MOL_149660_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_149660_1.jpg,,RMNH_MOL_149660_1,RMNH_MOL_149660_1R,Shell,0.6618011619576613,-8.829317,-13.438377,0,,0,#32b67a,#9c9ede,,0.66,Label only,0.34,0.923084679164359,18272,66.0,0.7783242573194364,0.61,0,1,17891,7,9118,54,0,6.0,0,#482173,66.0,18272,,#7ad151
RMNH_MOL_319885_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_319885_1.jpg,,RMNH_MOL_319885_1,RMNH_MOL_319885_1R,Label only,1.0,-2.525982,-17.644545,0,,0,#fde725,#393b79,,1.0,,,-0.0,18272,66.0,0.0,0.61,0,0,18271,11,17098,4368,0,10.0,0,#453581,66.0,18272,,#440154
RMNH_MOL_186447_1,"0,1",/mnt/big/indeed/mollusca/images/RMNH_MOL_186447_1.jpg,,RMNH_MOL_186447_1,RMNH_MOL_186447_1R,Shell,1.0,-7.27701,12.555565,0,,0,#fde725,#9c9ede,,1.0,,,-0.0,18272,66.0,0.876585873044261,0.61,0,0,18278,18,12722,13477,0,0.0,0,#440154,66.0,18272,,#bddf26
